14.4773303; 2.4424025; 8.9960172; 1.5585608; 0.0024370; 5.4270480; 1.4155548
14.5771740; 2.3426587; 8.9972246; 1.5588282; 0.0028574; 5.4530284; 1.3942339
14.6770176; 2.2428964; 8.9984039; 1.5591300; 0.0031932; 5.4784970; 1.4007306
14.7768613; 2.1430870; 8.9995519; 1.5594654; 0.0035256; 5.5039656; 1.4072273
14.8767049; 2.0432093; 9.0006655; 1.5598340; 0.0038538; 5.5294342; 1.4137239
14.9765486; 1.9432422; 9.0017416; 1.5602355; 0.0041774; 5.5549028; 1.2632762
15.0763922; 1.8436575; 9.0027720; 1.5606695; 0.0045407; 5.5775627; 1.2560116
15.1762359; 1.7439844; 9.0037583; 1.5611401; 0.0049021; 5.6000014; 1.2610545
15.2760796; 1.6441668; 9.0046972; 1.5616473; 0.0052575; 5.6224400; 1.2660973
15.3759232; 1.5441874; 9.0055850; 1.5621904; 0.0056063; 5.6448787; 1.2697547
15.4757669; 1.4440368; 9.0064183; 1.5627691; 0.0059418; 5.6672929; 1.1295519
15.5756105; 1.3445514; 9.0071880; 1.5633440; 0.0056171; 5.6871580; 1.1335043
15.6754542; 1.2448792; 9.0079034; 1.5638879; 0.0052968; 5.7070231; 1.1374567
15.7752978; 1.1450264; 9.0085674; 1.5644010; 0.0049806; 5.7268882; 1.1414091
15.8751415; 1.0449993; 9.0091827; 1.5648836; 0.0046684; 5.7467533; 1.1396873
15.9749852; 0.9448433; 9.0097520; 1.5653356; 0.0043275; 5.7665201; 1.0336095
16.0748288; 0.8452799; 9.0102758; 1.5657185; 0.0033663; 5.7843888; 1.0368074
16.1746725; 0.7455655; 9.0107670; 1.5660066; 0.0024135; 5.8022574; 1.0400053
16.2745161; 0.6457081; 9.0112349; 1.5662003; 0.0014681; 5.8201260; 1.0432032
16.3743598; 0.5457158; 9.0116887; 1.5663002; 0.0005297; 5.8379946; 1.0416269
16.4742034; 0.4456272; 9.0121376; 1.5663065; -0.0003698; 5.8557818; 0.9527778
16.5740471; 0.3460122; 9.0125871; 1.5662565; -0.0006339; 5.8720046; 0.9554137
16.6738908; 0.2462805; 9.0130435; 1.5661802; -0.0008965; 5.8882274; 0.9580496
16.7737344; 0.1464329; 9.0135093; 1.5660776; -0.0011576; 5.9044502; 0.9606855
16.8735781; 0.0464707; 9.0139872; 1.5659489; -0.0014173; 5.9206730; 0.9617471
16.9734217; -0.0535950; 9.0144798; 1.5657942; -0.0016720; 5.9368694; 0.8800656
17.0732654; -0.1532311; 9.0149866; 1.5656242; -0.0017387; 5.9516515; 0.8822541
17.1731090; -0.2529740; 9.0155112; 1.5654475; -0.0018053; 5.9664337; 0.8844427
17.2729527; -0.3528196; 9.0160544; 1.5652639; -0.0018718; 5.9812158; 0.8866312
17.3727964; -0.4527633; 9.0166168; 1.5650735; -0.0019384; 5.9959980; 0.8888198
17.4726400; -0.5528009; 9.0171991; 1.5648763; -0.0020050; 6.0107801; 0.8166007
17.5724837; -0.6524903; 9.0177991; 1.5646805; -0.0019165; 6.0243292; 0.8152874
17.6723273; -0.7522466; 9.0184186; 1.5644940; -0.0018221; 6.0378262; 0.8171119
17.7721710; -0.8520850; 9.0190567; 1.5643168; -0.0017284; 6.0513232; 0.8189365
17.8720146; -0.9520022; 9.0197126; 1.5641487; -0.0016352; 6.0648201; 0.8207610
17.9718583; -1.0519952; 9.0203854; 1.5639899; -0.0015426; 6.0783171; 0.7605969
18.0717020; -1.1517413; 9.0210718; 1.5638426; -0.0014041; 6.0907980; 0.7534756
18.1715456; -1.2515111; 9.0217723; 1.5637097; -0.0012597; 6.1031369; 0.7550004
18.2713893; -1.3513454; 9.0224858; 1.5635912; -0.0011160; 6.1154758; 0.7565253
18.3712329; -1.4512403; 9.0232109; 1.5634868; -0.0009729; 6.1278147; 0.7580502
18.4710766; -1.5511922; 9.0239462; 1.5633967; -0.0008303; 6.1401535; 0.7091200
18.5709202; -1.6509898; 9.0246886; 1.5633203; -0.0007050; 6.1516736; 0.6959219
18.6707639; -1.7507769; 9.0254379; 1.5632559; -0.0005848; 6.1629583; 0.6971973
18.7706076; -1.8506095; 9.0261934; 1.5632035; -0.0004650; 6.1742429; 0.6984728
18.8704512; -1.9504838; 9.0269539; 1.5631631; -0.0003455; 6.1855276; 0.6997482
18.9702949; -2.0503963; 9.0277181; 1.5631345; -0.0002262; 6.1968123; 0.6608345
